Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
2;1101742;Поступление зарплаты на счет;Ремонт;1;0.5;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;176;42;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;3;70;3;0;3;30;67;0;0;0;0;0;0;0
2;1101762;Поступление зарплаты на счет;Ремонт;0;0.46;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;24;34;Торговля;ОАО;женат / замужем;1;0;0;0;0;0.0081967213;1;1;0;0;0.3636363636;4;7;242;11;2;0;4;95;1;0;0;0;0;0;0
2;1101782;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.49;женский;0;0;высшее;менеджер среднего звена;>250;0;6;28;Торговля;ООО;холост / не замужем;2;2;1;1;1;0.0327868852;1;0;0;0;0.375;3;5;59;8;1;0;19;76;1;0;0;0;0;0;0
2;1101802;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;рабочий;>250;1;36;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1101822;Поступление зарплаты на счет;Ремонт;0;0.56;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1101842;Форма банка (без печати работодателя);Другое;0;0.41;женский;0;0;высшее;специалист;>250;0;17;26;Торговля;ООО;женат / замужем;3;3;1;1;1;0.0588235294;0;1;1;1;1;2;0;16;2;1;0;1;15;1;1;1;1;0;0;0
2;1101862;Форма банка (без печати работодателя);Ремонт;0;0.51;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;11;53;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.25;1;3;77;4;1;2;3;99;0;0;0;0;0;0;0
2;1101882;Форма банка (без печати работодателя);Ремонт;0;0.23;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;27;33;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;0;0;32;32;0;0;0;0;0;0;0
2;1101902;2НДФЛ;Ремонт;0;0.53;женский;0;0;среднее-специальное;вспомогательный персонал;< 50;0;177;50;Торговля;ООО;женат / замужем;1;1;1;1;1;0.2;1;0;0;0;1;1;0;4;1;1;0;8;8;1;0;0;0;0;0;0
2;1101922;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1101942;2НДФЛ;Ремонт;1;0.4;женский;2;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1101962;Поступление зарплаты на счет;Покупка автомобиля;0;0.21;мужской;2;0;высшее;менеджер среднего звена;>250;0;56;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1101982;2НДФЛ;Ремонт;0;0.56;мужской;0;0;высшее;специалист;>250;0;76;49;Другое;ОАО;женат / замужем;1;1;1;1;1;0.0096153846;0;0;0;0;0.6666666667;6;3;103;9;4;0;9;61;1;0;0;0;0;0;0
2;1102002;Форма банка (без печати работодателя);Ремонт;1;0.37;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102022;Свободная форма с печатью работодателя;Ремонт;0;0.34;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;18;31;Торговля;ООО;холост / не замужем;2;2;2;2;1;0.1666666667;1;0;0;0;0.5;5;5;185;10;2;1;11;111;1;1;0;0;0;0;0
2;1102042;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;60;39;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102062;Форма банка (без печати работодателя);Ремонт;0;0.26;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102082;2НДФЛ;Ремонт;0;0.26;мужской;0;0;высшее;рабочий;>250;0;166;47;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;0.2222222222;2;7;136;9;1;1;4;69;0;0;0;0;0;0;0
2;1102102;2НДФЛ;Ремонт;1;0.52;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;17;26;Торговля;ООО;холост / не замужем;6;4;3;3;2;0;1;0;0;0;0.6666666667;2;1;33;3;1;0;8;51;0;0;0;0;0;0;0
2;1102122;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;высшее;специалист;>250;3;12;29;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.1304347826;0;0;0;0;1;3;0;20;3;1;0;5;8;1;0;0;0;0;0;0
2;1102142;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.14;мужской;2;0;среднее-специальное;рабочий;>250;0;91;34;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.5;1;1;10;2;1;0;9;82;0;0;0;0;0;0;0
2;1102162;Форма банка (без печати работодателя);Покупка автомобиля;1;0.46;женский;0;0;высшее;менеджер по продажам;>250;0;7;24;Другое;ООО;гражданский брак;2;2;2;2;2;0.0384615385;0;0;0;0;0.6;3;2;25;5;1;0;6;15;1;0;0;0;0;0;0
2;1102182;Форма банка (без печати работодателя);Ремонт;1;0.17;мужской;1;0;высшее;менеджер высшего звена;< 50;0;70;46;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102202;Поступление зарплаты на счет;Покупка автомобиля;1;0.31;женский;0;1;среднее-специальное;вспомогательный персонал;>250;0;50;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102222;Форма банка (без печати работодателя);Ремонт;1;0.46;мужской;0;0;высшее;менеджер среднего звена;< 50;0;185;46;Торговля;ООО;разведен / разведена;0;0;0;0;0;0;1;1;0;0;0.75;3;1;91;4;2;1;5;35;0;0;0;0;0;0;0
2;1102242;Поступление зарплаты на счет;Ремонт;1;0.57;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;63;42;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102262;2НДФЛ;Ремонт;0;0.49;мужской;1;0;высшее;специалист;>250;1;37;26;Другое;ООО;женат / замужем;0;0;0;0;0;0.015625;0;0;0;0;0.1666666667;1;5;63;6;1;1;10;33;1;0;0;0;0;0;0
2;1102282;2НДФЛ;Покупка автомобиля;0;0.57;мужской;0;0;высшее;вспомогательный персонал;>250;1;105;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102302;2НДФЛ;Ремонт;1;0.26;женский;1;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102322;Свободная форма с печатью работодателя;Ремонт;1;0.35;женский;0;0;высшее;специалист;< 50;1;71;29;Другое;ООО;женат / замужем;1;1;1;1;0;0.0882352941;0;0;0;0;0.5;1;1;31;2;1;0;11;38;1;0;0;0;0;0;0
2;1102342;Форма банка (без печати работодателя);Ремонт;1;0.19;женский;2;0;среднее;рабочий;>250;0;13;29;Другое;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;1;30;1;0;1;42;42;0;0;0;0;0;0;0
2;1102362;2НДФЛ;Покупка земли;0;0.42;мужской;1;0;среднее-специальное;специалист;>250;1;70;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102382;2НДФЛ;Ремонт;1;0.57;женский;0;0;высшее;специалист;>250;0;81;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102402;2НДФЛ;Покупка бытовой техники;1;0.59;мужской;0;0;высшее;специалист;>250;0;31;23;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102422;2НДФЛ;Обучение;0;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;33;34;Другое;ЗАО;холост / не замужем;4;3;2;2;2;0.0282131661;0;0;0;0;0.8571428571;6;1;310;7;1;1;12;67;1;1;0;0;0;0;0
2;1102442;Форма банка (без печати работодателя);Покупка мебели;1;0.29;мужской;2;0;среднее-специальное;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102462;2НДФЛ;Ремонт;1;0.18;мужской;2;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102482;Поступление зарплаты на счет;Отпуск;1;0.3;женский;0;0;высшее;специалист;>250;0;113;30;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.5;2;0;72;2;1;0;35;62;0;0;0;0;0;0;0
2;1102502;Форма банка (без печати работодателя);Ремонт;1;0.42;женский;0;0;высшее;менеджер высшего звена;< 50;0;86;47;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102522;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;< 50;0;33;34;Торговля;ООО;холост / не замужем;3;1;1;0;0;0.0149253731;0;0;0;0;0.3333333333;3;6;66;9;2;2;9;90;1;0;0;0;0;0;0
2;1102542;Форма банка (без печати работодателя);Ремонт;1;0.42;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;286;52;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102562;Форма банка (без печати работодателя);Ремонт;1;0.44;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102582;Форма банка (без печати работодателя);Отпуск;1;0.49;женский;1;0;среднее-специальное;специалист;< 50;0;14;33;Сельское и лесное хозяйство;ООО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0.5;1;1;55;2;0;1;13;41;0;0;0;0;0;0;0
2;1102602;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;2;0;Неполное среднее;вспомогательный персонал;>250;0;22;40;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102622;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;2;0;высшее;рабочий;>250;3;28;44;Другое;ОАО;женат / замужем;2;2;2;1;0;0;1;1;0;0;0.5;4;4;99;8;3;0;4;100;0;0;0;0;0;0;0
2;1102642;Форма банка (без печати работодателя);Ремонт;0;0.29;мужской;0;0;высшее;менеджер высшего звена;>250;0;141;41;Торговля;ООО;холост / не замужем;6;6;6;5;4;0;1;0;0;0;0.5;2;2;75;4;0;0;7;58;0;0;0;0;0;0;0
2;1102662;Форма банка (без печати работодателя);Ремонт;1;0.29;женский;0;0;высшее;менеджер среднего звена;< 50;0;29;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102682;Поступление зарплаты на счет;Другое;1;0.59;мужской;1;0;среднее-специальное;рабочий;>250;1;44;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102702;Свободная форма с печатью работодателя;Покупка бытовой техники;0;0.52;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102722;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.44;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;15;43;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;13;1;1;0;23;23;0;0;0;0;0;0;0
2;1102742;Свободная форма с печатью работодателя;Ремонт;1;0.35;мужской;1;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102762;Форма банка (без печати работодателя);Покупка бытовой техники;0;0.11;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;47;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0.012195122;0;0;0;0;1;1;0;81;1;0;0;81;81;1;0;0;0;0;0;0
2;1102782;Поступление зарплаты на счет;Ремонт;1;0.38;женский;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102802;Поступление зарплаты на счет;Отпуск;1;0.31;женский;0;0;незаконченное высшее;специалист;>250;0;12;25;Другое;ООО;холост / не замужем;2;1;1;1;1;0;0;1;1;0;0.25;1;3;17;4;1;2;2;18;0;0;0;0;0;0;0
2;1102822;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;3;43;26;Торговля;ООО;холост / не замужем;3;1;1;0;0;0.0606060606;0;0;0;0;0.6666666667;2;1;62;3;1;0;6;36;1;0;0;0;0;0;0
2;1102842;2НДФЛ;Отпуск;1;0.53;женский;2;0;высшее;вспомогательный персонал;>250;1;16;34;Другое;ООО;женат / замужем;1;1;0;0;0;0.0574162679;1;1;0;0;0.3157894737;6;13;197;19;4;0;4;89;1;1;1;1;0;0;0
2;1102862;Свободная форма с печатью работодателя;Ремонт;0;0.4;мужской;0;0;высшее;специалист;>250;0;145;31;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0898876404;0;0;0;0;0.3333333333;2;4;81;6;1;2;15;91;1;0;0;0;0;0;0
2;1102882;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;женский;0;0;высшее;вспомогательный персонал;>250;0;67;24;Торговля;ЗАО;холост / не замужем;3;3;3;1;0;0.2533333333;0;1;0;0;0.8333333333;5;1;56;6;2;1;3;34;1;0;0;0;0;0;0
2;1102902;Форма банка (без печати работодателя);Ремонт;0;0.47;женский;0;0;среднее-специальное;специалист;>250;0;116;52;Другое;Государственное предприятие;женат / замужем;5;2;1;1;1;0.0953177258;0;1;0;0;0.2380952381;5;16;541;21;3;3;3;110;1;0;0;0;0;0;0
2;1102922;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102942;Форма банка (без печати работодателя);Покупка автомобиля;1;0.19;мужской;0;0;среднее-специальное;рабочий;>250;0;139;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1102962;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>250;0;94;30;Другое;ООО;женат / замужем;2;2;2;2;2;0;1;1;1;0;0.5;3;3;163;6;1;3;2;89;0;0;0;0;0;0;0
2;1102982;Поступление зарплаты на счет;Ремонт;0;0.46;мужской;1;0;высшее;менеджер среднего звена;>250;0;24;32;Торговля;ООО;женат / замужем;1;1;1;1;1;0.1304347826;0;1;0;0;0.5;2;2;40;4;1;0;5;49;1;0;0;0;0;0;0
2;1103002;Форма банка (без печати работодателя);Ремонт;1;0.26;мужской;0;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103022;Форма банка (без печати работодателя);Ремонт;0;0.27;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103042;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.49;мужской;0;0;высшее;менеджер среднего звена;< 50;0;62;36;Другое;Иная форма;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1103062;Форма банка (без печати работодателя);Ремонт;0;0.19;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103082;2НДФЛ;Покупка земли;1;0.33;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;20;30;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103102;Свободная форма с печатью работодателя;Ремонт;0;0.16;женский;0;0;высшее;специалист;>250;0;18;28;Торговля;ООО;гражданский брак;2;1;1;1;1;0;0;0;0;0;0;0;1;6;1;0;0;16;16;0;0;0;0;0;0;0
2;1103122;Форма банка (без печати работодателя);Ремонт;0;0.3;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103142;2НДФЛ;Обучение;0;0.53;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;81;38;Другое;ООО;женат / замужем;8;8;0;0;0;0.0648648649;0;1;0;0;0.25;3;9;173;12;0;2;3;94;1;0;0;0;0;0;0
2;1103162;2НДФЛ;Ремонт;1;0.45;мужской;0;0;высшее;менеджер среднего звена;>250;0;9;32;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0.056;1;0;0;0;0.1333333333;2;13;236;15;1;0;10;107;1;1;1;1;0;0;0
2;1103182;Форма банка (без печати работодателя);Ремонт;0;0.4;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;41;45;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;1;0;0;1;2;0;22;2;1;0;4;18;0;0;0;0;0;0;0
2;1103202;Форма банка (без печати работодателя);Покупка автомобиля;0;0.14;женский;2;0;высшее;специалист;< 50;0;103;39;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1103222;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.24;женский;1;0;высшее;специалист;>250;1;6;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103242;Свободная форма с печатью работодателя;Ремонт;1;0.47;женский;0;0;незаконченное высшее;вспомогательный персонал;< 50;0;62;26;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103262;Свободная форма с печатью работодателя;Ремонт;1;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;251;52;Торговля;ЗАО;женат / замужем;3;3;2;2;2;0.1666666667;0;0;0;0;0;0;3;20;3;0;0;43;58;1;0;0;0;0;0;0
2;1103282;Форма банка (без печати работодателя);Покупка автомобиля;1;0.58;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103302;2НДФЛ;Ремонт;0;0.47;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103322;2НДФЛ;Ремонт;1;0.59;женский;1;0;среднее-специальное;рабочий;>250;1;24;40;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103342;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;2;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103362;2НДФЛ;Покупка бытовой техники;1;0.24;мужской;0;0;высшее;специалист;>250;0;16;24;Торговля;ЗАО;холост / не замужем;2;1;1;1;1;0;0;0;0;0;0.6666666667;2;1;29;3;0;0;9;15;0;0;0;0;0;0;0
2;1103382;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.48;женский;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103402;Свободная форма с печатью работодателя;Ремонт;1;0.45;мужской;0;0;высшее;специалист;< 50;0;85;46;Другое;ООО;гражданский брак;3;2;2;1;1;0.0483870968;0;1;1;1;0.6666666667;4;2;59;6;2;0;1;42;1;1;0;0;0;0;0
2;1103422;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.23;мужской;0;0;высшее;специалист;< 50;0;8;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103442;Поступление зарплаты на счет;Ремонт;1;0.46;мужской;0;0;высшее;специалист;>250;0;46;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103462;Форма банка (без печати работодателя);Ремонт;1;0.45;мужской;0;0;среднее-специальное;менеджер высшего звена;< 50;0;72;51;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103482;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;1;14;39;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103502;Поступление зарплаты на счет;Ремонт;1;0.48;мужской;0;0;среднее-специальное;рабочий;>250;0;105;54;Другое;ОАО;женат / замужем;3;1;1;1;1;0;0;0;0;0;1;3;0;62;3;1;0;6;28;0;0;0;0;0;0;0
2;1103522;Форма банка (без печати работодателя);Отпуск;1;0.59;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103542;Форма банка (без печати работодателя);Другое;1;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103562;Поступление зарплаты на счет;Покупка автомобиля;0;0.32;мужской;2;0;высшее;менеджер среднего звена;>250;0;77;33;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.7142857143;5;2;166;7;0;2;11;84;0;0;0;0;0;0;0
2;1103582;Форма банка (без печати работодателя);Отпуск;1;0.52;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;17;48;Другое;ЗАО;холост / не замужем;4;3;1;1;1;0.0280112045;0;0;0;0;0.5;6;6;347;12;3;1;8;97;1;0;0;0;0;0;0
2;1103602;Форма банка (без печати работодателя);Ремонт;1;0.28;мужской;0;0;высшее;специалист;< 50;0;10;39;Торговля;ООО;холост / не замужем;1;1;1;1;0;0;1;0;0;0;0;0;1;34;1;0;1;71;71;0;0;0;0;0;0;0
2;1103622;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;женский;0;0;высшее;специалист;>250;0;22;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103642;Форма банка (без печати работодателя);Ремонт;0;0.59;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;39;53;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.093877551;1;0;0;0;0.3636363636;5;6;222;11;1;1;33;98;1;1;1;1;0;0;0
2;1103662;2НДФЛ;Покупка недвижимости/ строительство;1;0.48;мужской;1;0;второе высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103682;Форма банка (без печати работодателя);Покупка мебели;0;0.07;мужской;1;0;высшее;специалист;< 50;0;60;41;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;2;4;2;0;0;20;90;0;0;0;0;0;0;0
2;1103702;Поступление зарплаты на счет;Ремонт;0;0.09;мужской;0;0;высшее;менеджер среднего звена;>250;0;74;51;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103722;Форма банка (без печати работодателя);Покупка автомобиля;1;0.33;мужской;1;0;высшее;менеджер высшего звена;< 50;0;20;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103742;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103762;2НДФЛ;Покупка автомобиля;0;0.39;женский;0;0;незаконченное высшее;менеджер среднего звена;>250;3;63;31;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0196078431;0;0;0;0;0.3333333333;1;2;50;3;1;0;5;43;1;0;0;0;0;0;0
2;1103782;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;1;0;высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103802;2НДФЛ;Ремонт;1;0.37;женский;1;0;среднее-специальное;вспомогательный персонал;>250;1;72;30;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103822;Поступление зарплаты на счет;Покупка автомобиля;0;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;10;25;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;11;2;0;0;26;75;0;0;0;0;0;0;0
2;1103842;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.39;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;141;61;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103862;Форма банка (без печати работодателя);Ремонт;0;0.33;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103882;Форма банка (без печати работодателя);Ремонт;1;0.3;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103902;Форма банка (без печати работодателя);Покупка автомобиля;1;0.42;мужской;0;0;незаконченное высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103922;Поступление зарплаты на счет;Ремонт;1;0.32;мужской;0;0;среднее-специальное;рабочий;>250;1;83;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1103942;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;рабочий;>250;0;46;49;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0789473684;0;0;0;0;0.4285714286;3;4;105;7;1;0;8;88;1;0;0;0;0;0;0
2;1103962;Форма банка (без печати работодателя);Ремонт;1;0.43;мужской;2;0;высшее;специалист;>250;0;105;32;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0068027211;0;1;1;1;0.6666666667;6;3;146;9;3;0;1;55;1;0;0;0;0;0;0
2;1103982;Свободная форма с печатью работодателя;Ремонт;0;0.22;женский;2;0;среднее-специальное;вспомогательный персонал;< 50;0;192;40;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0434782609;0;0;0;0;0.4;2;3;154;5;1;2;29;100;1;0;0;0;0;0;0
2;1104002;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;38;35;Торговля;ООО;холост / не замужем;3;3;3;2;2;0.0747663551;0;1;0;0;0.3333333333;3;6;99;9;1;2;3;99;1;1;1;1;1;1;1
2;1104022;2НДФЛ;Ремонт;1;0.4;женский;0;0;высшее;специалист;>250;0;13;33;Другое;ООО;женат / замужем;1;1;1;1;1;0.0869565217;0;1;0;0;0.5;2;2;42;4;1;1;3;33;1;0;0;0;0;0;0
2;1104042;Форма банка (без печати работодателя);Обучение;1;0.44;женский;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104062;Форма банка (без печати работодателя);Покупка автомобиля;1;0.46;женский;3;0;высшее;специалист;>250;0;18;31;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104082;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.26;мужской;2;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1104102;Поступление зарплаты на счет;Обучение;0;0.48;мужской;0;0;среднее-специальное;рабочий;>250;0;57;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
